Id,SalePrice
2165,177622.6
2166,144249.85
2167,207116.86
2168,211344.28
2169,191070.5
2170,219772.58
2171,144172.25
2172,140873.74
2173,166610.38
2174,239242.84
2175,308497.39
2176,321360.84
2177,252369.18
2178,225043.36
2179,143440.52
2180,195512.62
2181,191579.92
2182,222862.88
2183,191827.59
2184,139267.05
2185,130751.2
2186,146635.37
2187,149290.71
2188,157218.42
2189,189927.96
2190,81429.86
2191,85847.29
2192,93671.09
2193,99994.69
2194,100858.5
2195,113611.08
2196,109093.91
2197,112685.32
2198,153170.4
2199,165254.83
2200,126699.29
2201,123764.31
2202,188049.0
2203,161813.23
2204,178289.0
2205,112019.75
2206,134166.5
2207,234273.13
2208,228156.79
2209,186546.22
2210,123411.5
2211,117133.25
2212,111965.38
2213,99018.7
2214,147544.0
2215,102834.71
2216,157045.59
2217,71466.77
2218,90772.33
2219,75971.33
2220,82364.23
2221,333831.79
2222,251234.8
2223,254953.58
2224,211299.79
2225,140721.33
2226,180895.82
2227,201826.23
2228,278946.77
2229,245309.24
2230,167931.87
2231,217525.55
2232,172653.12
2233,178200.89
2234,256462.28
2235,203258.24
2236,281505.14
2237,359393.77
2238,204374.4
2239,122073.05
2240,162985.5
2241,152829.55
2242,135608.85
2243,146035.34
2244,100300.09
2245,95114.5
2246,145884.25
2247,106269.0
2248,124775.5
2249,129163.6
2250,140094.6
2251,125540.45
2252,173853.74
2253,159148.26
2254,177422.86
2255,191573.14
2256,183225.95
2257,195733.6
2258,172063.56
2259,177976.0
2260,153314.0
2261,188628.96
2262,209762.68
2263,335488.82
2264,428017.75
2265,161087.48
2266,288122.45
2267,355446.81
2268,371494.75
2269,163126.9
2270,181781.75
2271,250798.64
2272,204445.9
2273,167557.18
2274,172875.75
2275,164416.0
2276,169270.76
2277,177944.0
2278,155284.62
2279,125076.3
2280,119055.98
2281,177132.5
2282,178505.82
2283,98877.0
2284,108108.53
2285,152183.35
2286,130529.5
2287,341113.94
2288,275077.33
2289,379201.59
2290,429318.47
2291,324669.78
2292,401658.66
2293,453791.64
2294,396371.13
2295,436427.05
2296,277893.76
2297,312913.35
2298,323857.13
2299,378270.32
2300,325180.94
2301,278078.31
2302,225896.63
2303,242991.47
2304,240227.39
2305,186075.29
2306,188400.88
2307,188403.02
2308,219197.63
2309,285525.69
2310,217810.84
2311,193775.1
2312,165512.08
2313,174003.22
2314,174215.19
2315,172746.62
2316,178760.68
2317,180831.39
2318,172665.82
2319,174989.7
2320,177849.67
2321,258255.12
2322,168536.65
2323,183930.18
2324,164823.91
2325,220675.46
2326,166380.35
2327,214875.99
2328,219569.0
2329,182694.3
2330,177258.72
2331,355770.85
2332,400341.9
2333,313906.6
2334,254585.6
2335,256254.07
2336,334311.16
2337,198839.32
2338,279719.86
2339,237137.12
2340,389397.82
2341,217761.67
2342,244425.29
2343,222705.7
2344,233147.4
2345,233689.42
2346,221148.6
2347,194263.62
2348,225512.0
2349,154830.22
2350,284371.42
2351,264969.27
2352,248244.51
2353,209903.1
2354,133430.66
2355,161324.35
2356,155041.74
2357,198180.55
2358,198968.5
2359,125843.5
2360,120311.5
2361,138234.5
2362,262868.44
2363,142540.94
2364,154899.26
2365,222009.79
2366,193574.97
2367,221279.31
2368,203811.11
2369,218866.09
2370,171451.0
2371,172164.34
2372,170713.17
2373,260326.41
2374,299801.13
2375,246396.83
2376,259950.16
2377,345050.01
2378,131513.96
2379,193957.36
2380,144475.5
2381,161523.32
2382,183766.34
2383,214014.01
2384,245498.49
2385,152720.6
2386,143527.0
2387,133821.5
2388,100441.19
2389,124651.57
2390,137477.0
2391,138370.6
2392,114709.53
2393,158135.16
2394,148219.71
2395,199971.05
2396,151217.0
2397,200163.74
2398,124367.26
2399,60502.22
2400,58152.55
2401,116390.83
2402,139482.25
2403,131924.75
2404,144302.49
2405,158348.0
2406,137027.68
2407,125823.99
2408,138567.75
2409,137302.5
2410,160335.9
2411,122125.91
2412,154629.65
2413,140406.0
2414,134994.25
2415,128382.27
2416,127581.34
2417,133668.58
2418,123201.71
2419,132241.59
2420,126641.0
2421,151802.38
2422,119835.9
2423,127256.0
2424,151838.5
2425,166783.69
2426,123708.27
2427,140969.46
2428,170700.25
2429,118228.79
2430,130184.08
2431,116385.92
2432,135450.85
2433,145663.6
2434,146402.0
2435,155229.0
2436,105065.5
2437,113858.3
2438,122747.82
2439,114319.48
2440,121948.76
2441,107185.85
2442,103663.8
2443,113252.02
2444,127592.1
2445,89371.08
2446,128283.96
2447,220774.83
2448,141208.66
2449,109675.38
2450,148110.59
2451,123736.84
2452,217200.36
2453,99963.9
2454,125920.85
2455,109085.58
2456,145206.34
2457,116085.75
2458,113014.67
2459,111080.1
2460,139206.99
2461,119371.49
2462,138295.12
2463,116857.23
2464,153548.62
2465,129719.81
2466,117166.59
2467,157161.67
2468,97687.08
2469,93070.84
2470,176999.34
2471,208728.68
2472,171043.34
2473,117492.98
2474,106049.66
2475,218085.38
2476,118858.96
2477,135313.5
2478,162044.9
2479,111842.09
2480,133970.64
2481,127352.2
2482,135558.37
2483,119628.24
2484,124234.94
2485,121368.29
2486,156763.0
2487,192668.14
2488,154387.34
2489,147437.16
2490,153092.5
2491,92618.76
2492,185461.18
2493,139836.21
2494,168327.05
2495,103394.43
2496,214795.68
2497,156134.5
2498,114726.66
2499,91698.45
2500,135460.7
2501,136763.4
2502,147446.84
2503,101946.9
2504,172701.7
2505,218793.53
2506,252711.91
2507,311707.27
2508,253873.5
2509,220639.17
2510,231982.71
2511,186583.15
2512,214425.46
2513,217125.54
2514,236590.19
2515,148415.09
2516,157417.76
2517,131203.84
2518,145569.0
2519,226005.94
2520,208385.9
2521,194355.0
2522,225915.77
2523,131565.69
2524,138624.43
2525,143158.93
2526,140894.0
2527,120866.61
2528,126995.28
2529,132912.83
2530,110410.32
2531,238257.95
2532,230734.53
2533,199370.25
2534,248293.55
2535,292564.38
2536,231661.42
2537,237194.29
2538,186340.18
2539,187662.43
2540,178226.87
2541,184022.6
2542,167562.58
2543,133263.6
2544,136356.05
2545,132360.52
2546,146089.5
2547,136502.0
2548,167014.68
2549,164403.05
2550,396638.38
2551,141996.1
2552,116739.72
2553,84629.93
2554,122646.59
2555,111420.5
2556,103822.16
2557,120309.11
2558,168808.23
2559,140680.84
2560,126656.5
2561,142732.65
2562,138741.2
2563,143530.75
2564,169418.5
2565,119708.25
2566,156134.09
2567,125677.87
2568,186771.02
2569,194667.46
2570,122403.0
2571,170681.46
2572,184752.4
2573,237884.2
2574,303014.39
2575,126462.71
2576,128064.09
2577,154856.36
2578,94237.76
2579,80879.33
2580,127034.59
2581,133440.8
2582,114436.76
2583,291006.09
2584,162135.25
2585,178309.0
2586,204225.02
2587,213518.74
2588,152235.38
2589,145402.3
2590,228372.56
2591,200745.64
2592,228589.34
2593,257350.64
2594,177875.52
2595,212279.9
2596,340620.27
2597,184997.0
2598,271703.42
2599,318315.11
2600,149809.53
2601,137794.5
2602,87653.0
2603,93107.0
2604,90143.0
2605,87719.5
2606,145286.3
2607,172575.27
2608,199085.54
2609,166551.34
2610,115478.0
2611,150824.09
2612,153364.24
2613,131138.5
2614,126782.82
2615,148296.25
2616,140526.08
2617,163953.0
2618,181536.5
2619,225164.39
2620,185840.5
2621,184530.4
2622,189106.7
2623,256250.77
2624,268034.91
2625,326800.5
2626,164092.4
2627,182431.0
2628,414778.2
2629,535315.35
2630,341482.19
2631,448552.29
2632,406690.29
2633,316024.03
2634,390911.12
2635,149326.07
2636,191511.99
2637,164094.65
2638,261408.86
2639,179590.49
2640,154102.0
2641,107673.63
2642,189009.1
2643,101768.83
2644,130825.39
2645,103433.12
2646,92994.0
2647,99463.0
2648,137170.5
2649,137772.01
2650,153624.6
2651,156307.8
2652,450323.91
2653,256337.16
2654,246254.17
2655,361920.83
2656,319332.23
2657,335055.23
2658,283366.45
2659,303120.54
2660,320031.21
2661,331589.69
2662,348409.23
2663,279871.47
2664,279407.92
2665,318122.98
2666,282885.6
2667,170288.94
2668,181985.56
2669,176974.71
2670,289052.14
2671,181803.57
2672,183018.8
2673,206330.58
2674,199200.12
2675,172658.46
2676,187546.34
2677,196484.16
2678,251298.39
2679,282940.33
2680,271066.22
2681,411529.29
2682,332889.18
2683,516735.2
2684,303358.2
2685,339589.16
2686,264112.86
2687,330652.72
2688,230617.83
2689,212648.31
2690,488173.91
2691,188149.9
2692,137400.0
2693,191390.44
2694,131605.66
2695,192645.9
2696,183638.41
2697,189767.55
2698,200658.5
2699,181421.8
2700,168160.94
2701,151664.21
2702,115272.27
2703,141677.7
2704,139790.81
2705,126242.23
2706,119337.16
2707,126232.34
2708,136657.58
2709,111290.0
2710,125828.0
2711,288198.2
2712,366041.44
2713,176989.49
2714,149870.16
2715,171656.34
2716,166730.89
2717,184651.81
2718,232377.15
2719,159916.87
2720,158852.6
2721,141709.5
2722,166169.72
2723,144340.22
2724,129020.5
2725,137624.75
2726,149290.74
2727,172978.28
2728,165552.0
2729,156568.06
2730,145638.0
2731,120979.26
2732,117107.0
2733,156433.0
2734,145735.04
2735,135481.0
2736,145082.64
2737,122950.5
2738,133963.87
2739,161269.37
2740,135481.75
2741,149080.82
2742,153309.5
2743,147715.0
2744,146915.25
2745,137062.05
2746,136045.25
2747,151405.22
2748,126126.87
2749,130470.0
2750,137669.75
2751,129515.75
2752,222634.3
2753,152669.5
2754,191820.94
2755,123930.33
2756,94098.8
2757,69402.02
2758,89872.71
2759,155148.05
2760,138425.37
2761,148668.25
2762,146487.5
2763,189866.48
2764,165210.65
2765,258557.15
2766,145260.93
2767,91542.83
2768,126005.28
2769,123400.43
2770,153250.5
2771,120963.26
2772,120951.0
2773,141595.94
2774,139364.52
2775,134341.09
2776,136818.51
2777,149902.0
2778,128845.4
2779,125923.45
2780,110243.71
2781,100447.04
2782,100046.32
2783,107104.83
2784,130145.7
2785,138115.54
2786,77739.55
2787,116477.55
2788,89362.1
2789,215897.7
2790,94557.97
2791,115770.95
2792,82838.86
2793,173817.95
2794,98536.69
2795,117597.58
2796,99674.93
2797,188094.24
2798,117933.26
2799,122183.43
2800,82522.79
2801,110547.09
2802,142416.18
2803,149900.38
2804,144365.87
2805,97435.54
2806,94840.76
2807,156825.52
2808,151859.0
2809,135895.58
2810,137842.05
2811,157888.12
2812,144010.2
2813,159370.03
2814,160327.09
2815,96479.36
2816,251519.04
2817,133696.1
2818,133591.2
2819,177938.65
2820,132466.24
2821,110597.5
2822,179060.39
2823,231626.23
2824,176681.52
2825,153572.5
2826,137893.75
2827,142870.96
2828,208209.9
2829,170380.3
2830,234358.65
2831,194177.98
2832,222107.31
2833,290582.47
2834,217394.97
2835,219145.79
2836,193846.0
2837,165248.69
2838,147080.55
2839,184530.0
2840,192094.0
2841,204542.25
2842,223929.7
2843,152022.17
2844,152505.88
2845,123556.26
2846,214703.65
2847,204431.0
2848,222454.92
2849,210305.4
2850,278932.66
2851,235144.85
2852,225751.55
2853,235691.29
2854,138874.0
2855,200013.83
2856,208850.87
2857,190873.91
2858,195217.02
2859,139518.25
2860,124121.0
2861,131388.93
2862,198051.95
2863,122812.0
2864,259589.86
2865,140748.0
2866,134647.5
2867,97456.32
2868,110864.51
2869,120508.05
2870,157399.0
2871,107675.37
2872,63367.99
2873,109576.92
2874,136397.37
2875,118731.34
2876,156935.5
2877,142277.37
2878,167563.37
2879,144868.82
2880,109980.41
2881,148269.1
2882,164991.01
2883,164896.0
2884,178634.77
2885,181955.9
2886,206134.4
2887,102174.51
2888,124796.08
2889,61914.15
2890,85394.26
2891,137041.5
2892,60346.09
2893,109695.75
2894,62654.83
2895,310617.97
2896,283147.63
2897,195070.12
2898,142282.69
2899,231104.4
2900,160536.09
2901,184688.98
2902,179706.22
2903,351027.65
2904,347754.25
2905,110324.44
2906,203177.25
2907,115895.46
2908,130441.5
2909,146358.26
2910,85115.0
2911,86952.0
2912,155845.5
2913,89965.0
2914,86981.0
2915,88371.0
2916,86485.0
2917,153425.87
2918,113740.0
2919,224327.96
