SalePrice,id
134426.48,1893
110962.875,1894
147151.03,1895
139112.77,1896
135867.12,1897
116204.67,1898
140678.33,1899
155088.8,1900
165232.8,1901
139344.77,1902
206120.72,1903
124110.47,1904
168684.6,1905
152601.47,1906
200801.64,1907
135294.08,1908
157986.17,1909
148198.48,1910
214058.89,1911
299117.66,1912
158274.31,1913
68916.234,1914
284348.06,1915
45785.074,1916
263726.84,1917
144776.47,1918
188276.14,1919
174926.58,1920
351515.72,1921
281793.5,1922
228044.78,1923
231862.11,1924
211334.81,1925
354919.72,1926
125825.4,1927
167920.3,1928
118268.625,1929
130564.38,1930
145068.11,1931
133441.56,1932
159339.22,1933
193505.95,1934
171183.89,1935
194508.77,1936
184981.83,1937
174271.94,1938
249714.44,1939
178778.08,1940
183926.17,1941
182190.62,1942
193953.03,1943
276603.94,1944
330517.4,1945
149275.42,1946
291959.5,1947
159739.1,1948
236555.56,1949
188549.81,1950
268057.3,1951
241257.34,1952
172632.5,1953
205714.95,1954
131258.42,1955
324165.44,1956
166046.88,1957
279330.44,1958
147889.45,1959
104424.47,1960
117650.695,1961
117965.78,1962
113648.29,1963
124346.0,1964
148122.95,1965
150428.72,1966
275780.38,1967
342408.6,1968
336568.62,1969
365209.94,1970
373879.7,1971
340028.38,1972
252343.78,1973
297870.88,1974
363047.12,1975
289982.38,1976
309831.25,1977
312033.62,1978
290256.5,1979
192063.48,1980
320725.0,1981
236058.78,1982
200045.84,1983
182693.02,1984
252861.23,1985
265642.56,1986
178629.03,1987
176518.88,1988
199957.2,1989
211918.19,1990
227341.11,1991
224438.81,1992
174823.55,1993
252166.62,1994
193362.64,1995
251958.67,1996
284227.38,1997
321523.34,1998
260446.98,1999
283808.47,2000
251970.9,2001
256482.9,2002
254117.33,2003
273874.25,2004
224993.42,2005
207843.28,2006
249698.47,2007
213215.48,2008
185851.89,2009
192763.4,2010
126707.84,2011
164338.78,2012
171248.0,2013
187940.1,2014
194171.98,2015
192730.22,2016
200054.53,2017
108307.33,2018
130120.29,2019
117234.0,2020
106661.016,2021
182662.39,2022
138415.56,2023
269376.28,2024
326635.94,2025
176922.97,2026
156550.64,2027
162975.36,2028
177870.27,2029
278789.4,2030
243127.45,2031
243624.53,2032
272994.44,2033
178120.88,2034
223993.7,2035
212681.66,2036
217224.84,2037
291954.53,2038
208392.77,2039
286997.16,2040
275000.8,2041
210765.14,2042
170155.75,2043
194345.28,2044
193639.52,2045
134121.28,2046
140638.25,2047
140888.28,2048
144152.08,2049
174462.61,2050
94609.73,2051
122542.88,2052
137316.61,2053
87302.36,2054
143952.03,2055
137757.8,2056
107366.94,2057
214261.14,2058
129634.664,2059
191328.69,2060
178806.8,2061
121305.29,2062
94543.49,2063
129527.664,2064
116943.836,2065
171888.5,2066
124020.83,2067
140289.11,2068
81528.61,2069
108160.76,2070
77579.57,2071
153411.66,2072
127192.7,2073
185630.53,2074
143824.81,2075
125531.234,2076
133815.3,2077
122690.234,2078
133266.6,2079
117503.58,2080
123299.49,2081
118818.26,2082
141571.9,2083
97038.18,2084
113700.43,2085
141340.2,2086
128784.484,2087
124324.36,2088
73415.01,2089
124320.82,2090
73576.555,2091
150587.45,2092
137147.39,2093
124714.805,2094
158604.48,2095
88802.75,2096
98460.6,2097
155822.73,2098
54297.844,2099
86964.59,2100
138551.3,2101
131148.28,2102
98454.02,2103
143398.67,2104
124394.99,2105
64200.777,2106
221425.03,2107
111465.58,2108
99516.375,2109
134871.39,2110
151944.23,2111
135178.53,2112
124269.055,2113
123810.6,2114
174859.08,2115
119026.23,2116
154542.23,2117
111466.19,2118
111309.7,2119
115944.88,2120
81322.05,2121
99212.09,2122
88457.52,2123
174725.16,2124
139820.47,2125
168661.86,2126
155942.58,2127
129734.586,2128
97583.016,2129
129247.87,2130
156679.7,2131
122656.31,2132
137880.3,2133
122353.12,2134
106109.08,2135
56891.457,2136
115361.55,2137
138074.5,2138
153071.66,2139
137940.05,2140
144973.16,2141
113139.57,2142
147428.3,2143
134694.2,2144
135260.03,2145
163610.28,2146
179671.3,2147
146679.81,2148
144723.27,2149
213454.58,2150
129158.68,2151
171654.44,2152
159009.1,2153
106781.305,2154
142615.31,2155
271194.34,2156
258230.11,2157
223203.48,2158
206711.45,2159
171388.89,2160
246878.62,2161
357925.66,2162
314361.2,2163
246050.77,2164
198387.53,2165
149545.45,2166
241064.06,2167
201377.62,2168
192735.69,2169
226689.16,2170
144799.56,2171
136104.17,2172
169651.03,2173
240900.3,2174
307188.28,2175
302063.44,2176
242541.27,2177
216482.44,2178
141698.16,2179
250036.4,2180
189690.06,2181
213477.8,2182
189119.97,2183
127658.195,2184
119996.01,2185
164496.0,2186
153468.73,2187
160035.17,2188
252787.34,2189
65304.04,2190
67658.0,2191
83892.32,2192
90281.586,2193
95291.125,2194
101325.914,2195
106253.31,2196
110940.445,2197
151667.25,2198
188581.0,2199
140608.48,2200
143506.27,2201
186570.44,2202
139256.97,2203
163582.23,2204
106513.45,2205
131514.77,2206
186110.14,2207
249565.27,2208
178271.62,2209
139203.34,2210
126823.05,2211
115978.9,2212
102833.57,2213
138787.89,2214
99298.45,2215
142797.72,2216
59146.863,2217
86444.21,2218
80087.78,2219
87974.7,2220
281793.56,2221
265137.3,2222
250654.44,2223
226381.16,2224
122188.65,2225
224427.42,2226
226887.27,2227
259364.2,2228
240318.56,2229
135685.97,2230
195799.19,2231
189703.56,2232
186444.08,2233
250937.81,2234
224570.47,2235
265302.97,2236
321048.66,2237
219378.36,2238
105193.99,2239
175670.55,2240
154231.31,2241
143615.28,2242
128328.27,2243
119514.53,2244
104048.38,2245
136153.14,2246
127107.65,2247
113569.01,2248
120052.58,2249
132039.64,2250
98684.59,2251
184516.16,2252
149781.4,2253
173715.47,2254
217986.47,2255
175312.25,2256
211016.7,2257
160633.33,2258
185566.55,2259
152934.67,2260
180723.39,2261
217908.52,2262
304417.8,2263
334150.44,2264
180156.08,2265
266038.97,2266
332344.25,2267
328897.3,2268
158689.16,2269
186448.2,2270
234953.19,2271
211073.45,2272
172414.31,2273
209290.53,2274
173291.62,2275
202553.39,2276
201231.36,2277
158512.98,2278
114397.875,2279
103240.59,2280
182167.97,2281
206097.39,2282
119625.9,2283
131884.84,2284
152399.61,2285
128575.234,2286
307233.06,2287
250183.3,2288
335622.03,2289
362840.53,2290
284757.78,2291
355634.88,2292
372549.53,2293
327476.9,2294
378352.3,2295
274557.7,2296
287757.25,2297
271273.44,2298
323089.97,2299
312221.2,2300
260180.58,2301
260883.97,2302
222200.73,2303
230707.75,2304
205664.9,2305
209567.78,2306
210321.55,2307
231276.53,2308
275132.06,2309
201777.98,2310
235546.02,2311
162213.92,2312
174614.77,2313
161643.05,2314
173254.5,2315
195464.05,2316
195247.84,2317
165068.42,2318
170482.34,2319
173289.34,2320
269299.4,2321
183646.7,2322
181173.73,2323
174288.45,2324
208428.19,2325
162398.66,2326
207290.92,2327
222429.36,2328
203487.3,2329
192114.45,2330
331049.25,2331
340592.28,2332
317916.66,2333
254225.44,2334
253731.36,2335
306615.47,2336
197019.1,2337
282197.16,2338
220618.28,2339
350886.94,2340
226839.97,2341
232971.69,2342
236519.02,2343
226228.75,2344
232354.52,2345
203710.97,2346
193287.7,2347
223638.88,2348
155805.31,2349
263967.4,2350
229192.5,2351
242577.84,2352
261587.7,2353
129327.6,2354
145665.98,2355
159311.06,2356
196424.6,2357
195101.52,2358
143660.75,2359
109727.54,2360
136646.39,2361
268966.53,2362
140469.2,2363
187938.25,2364
242115.98,2365
172700.78,2366
210567.44,2367
223701.78,2368
221740.3,2369
182416.9,2370
168020.7,2371
194819.98,2372
282417.53,2373
312220.5,2374
230159.5,2375
282397.97,2376
325895.56,2377
138466.52,2378
222338.95,2379
156566.27,2380
167345.22,2381
204067.62,2382
215067.72,2383
251858.8,2384
164880.55,2385
130735.7,2386
123102.8,2387
97980.18,2388
126375.05,2389
134744.98,2390
132390.33,2391
104128.68,2392
172336.11,2393
130528.445,2394
210356.16,2395
143933.92,2396
234268.6,2397
132373.62,2398
49531.914,2399
62520.76,2400
119112.43,2401
130508.76,2402
141891.78,2403
135689.23,2404
156590.6,2405
151491.52,2406
129753.53,2407
138928.39,2408
122056.64,2409
200656.84,2410
106481.01,2411
151492.92,2412
120997.19,2413
133377.34,2414
130373.45,2415
127516.414,2416
123400.08,2417
128587.05,2418
115034.28,2419
116922.99,2420
145257.7,2421
105990.28,2422
113882.555,2423
165551.77,2424
242436.84,2425
168339.73,2426
118068.03,2427
189046.0,2428
106319.875,2429
135322.45,2430
114115.195,2431
130171.17,2432
136865.23,2433
137261.75,2434
163123.28,2435
95401.51,2436
110624.9,2437
125256.95,2438
116093.64,2439
133623.38,2440
102362.62,2441
103957.164,2442
132155.81,2443
138065.02,2444
87688.15,2445
129186.414,2446
191403.81,2447
153546.69,2448
116146.336,2449
161370.6,2450
134301.19,2451
208008.98,2452
82558.625,2453
115767.52,2454
133840.7,2455
139194.03,2456
116961.19,2457
144955.58,2458
111743.875,2459
137417.92,2460
118719.45,2461
129451.35,2462
123161.82,2463
188795.97,2464
135610.73,2465
111969.73,2466
165105.53,2467
84192.73,2468
92649.91,2469
176948.73,2470
238574.28,2471
184987.39,2472
120890.75,2473
85734.14,2474
248235.14,2475
119347.09,2476
113667.09,2477
181903.38,2478
107854.586,2479
143973.64,2480
110431.33,2481
140266.97,2482
104312.99,2483
121530.88,2484
117505.9,2485
145268.06,2486
215274.98,2487
182372.31,2488
167469.52,2489
136241.78,2490
94632.43,2491
189661.05,2492
142746.25,2493
148227.56,2494
92532.07,2495
232359.66,2496
150022.16,2497
102771.68,2498
84443.18,2499
128618.336,2500
126672.89,2501
162320.61,2502
90153.55,2503
189263.34,2504
231175.47,2505
253286.95,2506
279008.75,2507
253015.14,2508
220274.81,2509
224826.94,2510
182141.53,2511
203033.05,2512
229633.84,2513
210734.7,2514
147452.4,2515
167093.88,2516
130625.6,2517
138803.12,2518
226432.14,2519
222048.53,2520
186814.27,2521
235782.19,2522
123069.1,2523
133663.86,2524
144117.08,2525
136975.58,2526
100979.72,2527
129096.76,2528
132014.55,2529
122547.305,2530
269052.4,2531
242235.12,2532
200585.42,2533
224696.9,2534
305299.38,2535
255156.72,2536
226690.1,2537
176213.62,2538
196697.73,2539
175845.8,2540
185657.4,2541
152931.0,2542
127266.9,2543
115891.69,2544
141966.92,2545
138090.48,2546
152956.61,2547
157570.72,2548
167584.03,2549
551242.44,2550
149758.3,2551
128113.79,2552
68202.21,2553
86872.05,2554
125510.164,2555
104561.95,2556
109730.52,2557
132580.86,2558
111348.914,2559
142746.27,2560
141343.86,2561
134900.33,2562
139656.64,2563
186686.27,2564
117783.4,2565
138636.78,2566
124854.1,2567
180713.47,2568
189610.28,2569
138098.39,2570
177829.89,2571
176641.73,2572
208017.58,2573
239434.3,2574
135911.1,2575
124310.13,2576
135914.27,2577
103894.88,2578
37951.1,2579
117136.31,2580
140295.64,2581
141588.44,2582
272112.5,2583
184021.34,2584
201009.81,2585
238111.7,2586
228540.42,2587
156561.62,2588
163803.33,2589
240040.55,2590
203445.47,2591
214156.17,2592
237551.0,2593
175019.11,2594
197966.12,2595
311023.12,2596
193853.4,2597
263447.44,2598
289512.25,2599
179656.92,2600
140242.17,2601
90781.11,2602
99388.47,2603
93122.836,2604
88428.375,2605
155283.48,2606
206859.27,2607
211692.12,2608
168798.88,2609
117273.586,2610
136059.12,2611
177053.62,2612
122732.72,2613
128310.51,2614
150781.2,2615
146301.55,2616
191772.94,2617
197640.0,2618
203709.97,2619
194454.86,2620
181309.78,2621
190194.95,2622
232406.28,2623
281082.22,2624
283965.3,2625
172980.11,2626
174258.9,2627
345936.22,2628
353064.28,2629
294529.12,2630
355050.0,2631
315935.3,2632
288554.34,2633
335718.25,2634
166144.45,2635
193588.66,2636
176580.22,2637
263631.56,2638
194032.06,2639
160317.5,2640
105381.62,2641
211280.39,2642
131968.42,2643
147490.73,2644
121364.8,2645
112820.305,2646
123958.54,2647
162733.58,2648
150598.95,2649
155440.14,2650
157335.1,2651
331008.22,2652
237532.81,2653
228014.72,2654
335869.56,2655
276526.03,2656
310207.78,2657
267473.16,2658
271387.8,2659
302068.4,2660
313901.75,2661
311481.3,2662
287378.56,2663
253851.34,2664
309670.84,2665
264808.44,2666
169089.6,2667
178734.66,2668
166421.89,2669
268873.16,2670
178645.4,2671
203477.23,2672
231174.16,2673
233708.73,2674
162705.19,2675
192129.17,2676
216689.3,2677
244373.1,2678
273772.1,2679
277956.6,2680
343756.8,2681
290408.6,2682
390868.22,2683
290569.75,2684
287461.34,2685
246251.94,2686
285970.84,2687
206617.28,2688
191346.5,2689
362508.28,2690
181004.45,2691
123059.64,2692
192684.86,2693
128505.73,2694
198441.83,2695
182733.62,2696
199889.3,2697
205315.6,2698
196158.83,2699
160625.44,2700
151853.81,2701
115627.71,2702
135830.22,2703
159337.08,2704
117881.16,2705
118695.766,2706
124357.734,2707
127395.664,2708
105578.88,2709
119855.555,2710
312870.12,2711
330290.25,2712
173763.66,2713
153515.55,2714
168969.22,2715
141831.69,2716
181898.84,2717
226926.3,2718
165733.62,2719
178677.45,2720
135135.39,2721
168221.44,2722
158422.6,2723
117421.555,2724
116960.19,2725
146522.0,2726
203780.56,2727
167078.44,2728
146434.1,2729
135374.83,2730
122257.234,2731
115397.43,2732
179003.34,2733
140876.42,2734
124599.94,2735
141161.03,2736
118767.94,2737
138281.66,2738
170079.16,2739
139166.7,2740
135889.83,2741
158654.9,2742
140257.81,2743
159739.27,2744
154574.69,2745
125517.04,2746
141473.58,2747
126463.74,2748
124100.07,2749
116467.26,2750
124783.81,2751
216293.17,2752
174184.66,2753
261582.08,2754
135907.67,2755
94459.07,2756
76807.19,2757
77997.805,2758
159091.23,2759
135652.23,2760
129411.24,2761
151487.9,2762
227634.9,2763
145471.98,2764
293223.0,2765
127286.28,2766
73828.555,2767
110564.28,2768
128202.016,2769
151882.73,2770
104586.65,2771
110530.03,2772
155224.95,2773
133855.89,2774
132323.11,2775
154219.95,2776
143236.5,2777
133311.77,2778
122318.13,2779
112816.4,2780
104700.92,2781
94810.375,2782
106057.7,2783
125959.1,2784
137515.17,2785
67947.164,2786
129386.734,2787
72777.125,2788
197273.17,2789
108219.65,2790
117597.17,2791
66366.4,2792
175090.86,2793
98973.375,2794
109988.445,2795
89278.32,2796
206487.61,2797
119483.92,2798
116336.87,2799
77751.07,2800
116095.69,2801
120258.23,2802
167067.44,2803
127204.86,2804
107557.59,2805
76815.85,2806
163022.53,2807
139411.38,2808
129290.55,2809
125564.48,2810
151002.56,2811
161960.14,2812
163853.97,2813
162544.7,2814
97046.03,2815
231132.92,2816
145902.78,2817
124304.68,2818
179153.14,2819
126372.64,2820
118101.984,2821
199236.8,2822
335105.84,2823
180101.72,2824
151300.56,2825
117301.62,2826
148562.34,2827
234421.14,2828
211883.17,2829
229312.06,2830
183035.16,2831
259628.9,2832
269402.66,2833
208178.66,2834
215924.89,2835
184099.3,2836
178216.84,2837
138922.45,2838
170682.8,2839
211351.39,2840
204199.31,2841
232050.56,2842
151135.22,2843
182765.44,2844
118556.19,2845
206099.34,2846
207574.08,2847
224185.03,2848
204572.83,2849
282049.22,2850
221987.28,2851
245543.17,2852
230720.95,2853
150231.86,2854
213708.47,2855
197796.69,2856
182275.1,2857
211447.39,2858
128682.9,2859
146576.81,2860
143295.4,2861
206445.11,2862
125015.016,2863
250182.0,2864
153474.75,2865
176421.14,2866
88405.164,2867
113042.0,2868
133564.16,2869
141167.44,2870
81796.945,2871
38919.4,2872
97943.94,2873
131787.7,2874
135491.06,2875
188999.52,2876
144947.45,2877
169182.11,2878
140430.94,2879
113733.12,2880
132949.3,2881
167720.38,2882
167763.69,2883
204660.03,2884
164701.27,2885
218081.28,2886
112018.87,2887
138271.7,2888
62224.18,2889
71228.58,2890
127948.125,2891
74416.14,2892
103199.914,2893
52721.44,2894
277200.06,2895
272874.6,2896
205265.25,2897
166468.7,2898
204824.16,2899
155021.47,2900
186575.14,2901
210376.28,2902
308484.78,2903
310925.03,2904
75300.52,2905
217904.9,2906
115243.17,2907
120811.3,2908
150626.38,2909
77428.766,2910
95594.18,2911
133493.73,2912
117749.68,2913
91171.77,2914
97079.89,2915
98848.3,2916
170753.23,2917
110958.53,2918
239167.02,2919
