id,SalePrice
1849,122952.47
1850,119252.95
1851,156599.9
1852,131060.85
1853,138530.36
1854,172176.72
1855,146882.83
1856,230043.69
1857,154226.17
1858,138081.92
1859,116127.38
1860,150356.23
1861,119179.336
1862,236759.62
1863,236920.05
1864,236920.05
1865,319508.5
1866,334163.06
1867,249698.53
1868,313455.2
1869,217172.7
1870,249611.77
1871,237447.45
1872,164190.95
1873,243559.58
1874,145756.08
1875,203230.4
1876,193122.95
1877,191077.64
1878,204534.84
1879,137753.36
1880,133168.58
1881,203492.81
1882,247083.45
1883,192409.64
1884,219320.4
1885,253671.9
1886,289498.44
1887,184818.58
1888,289269.8
1889,164139.28
1890,137134.7
1891,140940.2
1892,103178.25
1893,138395.25
1894,124683.37
1895,142587.89
1896,127816.945
1897,108985.086
1898,117025.03
1899,142854.11
1900,144860.28
1901,199240.92
1902,131692.92
1903,228971.95
1904,141242.44
1905,192214.17
1906,178101.62
1907,214491.6
1908,125001.27
1909,129561.625
1910,119740.945
1911,199765.23
1912,238129.52
1913,182175.02
1914,67437.305
1915,307235.97
1916,67787.17
1917,256337.31
1918,145141.5
1919,157346.69
1920,144769.19
1921,398006.6
1922,329919.66
1923,224620.2
1924,212945.06
1925,205593.38
1926,390162.94
1927,135431.78
1928,152140.81
1929,130501.08
1930,146691.11
1931,139249.6
1932,133326.39
1933,181536.7
1934,177062.55
1935,181933.94
1936,187235.5
1937,186434.03
1938,160259.55
1939,258089.5
1940,183691.02
1941,181469.7
1942,185493.83
1943,210215.58
1944,317523.2
1945,385490.25
1946,170757.34
1947,334530.22
1948,167737.55
1949,261260.94
1950,180438.66
1951,248806.58
1952,229153.81
1953,151460.36
1954,192172.9
1955,126835.03
1956,294871.97
1957,164383.8
1958,312276.94
1959,133356.28
1960,117861.875
1961,116968.95
1962,96153.664
1963,108355.63
1964,115934.305
1965,153767.23
1966,143249.62
1967,311390.0
1968,414090.62
1969,404431.38
1970,456362.8
1971,448996.1
1972,359536.03
1973,249700.08
1974,311873.47
1975,399440.28
1976,281996.38
1977,309267.3
1978,383430.9
1979,308868.97
1980,187392.92
1981,332435.4
1982,243437.9
1983,211599.12
1984,162786.69
1985,194974.31
1986,177005.02
1987,177054.0
1988,173817.66
1989,184940.83
1990,213464.61
1991,236007.02
1992,204167.45
1993,154630.02
1994,216967.66
1995,176099.14
1996,244243.97
1997,273602.6
1998,326637.7
1999,248341.08
2000,294114.6
2001,272061.56
2002,210229.28
2003,224485.3
2004,256946.89
2005,219504.77
2006,222074.39
2007,238315.61
2008,195804.02
2009,187963.12
2010,184328.66
2011,146687.95
2012,170639.14
2013,181484.8
2014,197938.1
2015,194716.92
2016,199092.05
2017,204151.33
2018,133148.9
2019,133228.64
2020,113265.34
2021,118059.06
2022,176974.0
2023,145935.34
2024,236683.02
2025,398297.75
2026,176382.97
2027,151653.5
2028,145880.36
2029,181523.42
2030,279478.62
2031,249562.5
2032,275183.72
2033,277844.4
2034,162215.02
2035,195666.05
2036,182346.61
2037,197994.5
2038,315102.94
2039,215064.64
2040,394628.84
2041,288497.12
2042,179095.3
2043,165062.62
2044,174651.81
2045,224177.47
2046,135767.42
2047,143273.16
2048,136637.33
2049,135628.02
2050,188463.81
2051,102868.22
2052,142390.48
2053,142491.58
2054,71327.74
2055,168357.8
2056,150398.98
2057,116748.94
2058,227005.48
2059,112989.836
2060,166589.14
2061,181007.08
2062,133267.28
2063,106534.1
2064,145000.7
2065,131625.06
2066,170030.11
2067,117535.75
2068,127210.63
2069,91830.7
2070,112450.586
2071,93263.23
2072,143256.61
2073,130786.586
2074,198802.9
2075,141045.36
2076,120320.41
2077,150965.78
2078,136417.42
2079,125125.72
2080,110754.18
2081,118515.32
2082,131082.4
2083,144993.84
2084,107181.234
2085,125941.49
2086,98881.65
2087,111803.15
2088,92306.336
2089,78503.93
2090,128419.07
2091,123748.53
2092,148631.92
2093,122589.05
2094,121298.25
2095,147554.77
2096,87029.88
2097,99652.47
2098,153479.98
2099,55324.664
2100,115050.73
2101,111183.1
2102,127167.23
2103,109526.1
2104,110367.14
2105,128947.414
2106,62923.402
2107,245722.11
2108,116710.875
2109,116232.2
2110,126561.67
2111,134748.45
2112,136926.02
2113,125014.76
2114,93052.24
2115,143114.14
2116,120838.09
2117,151568.11
2118,123910.17
2119,98588.625
2120,112937.61
2121,78817.73
2122,104584.055
2123,77473.375
2124,173625.7
2125,122643.375
2126,170420.53
2127,175345.6
2128,130331.13
2129,111304.98
2130,134087.78
2131,166439.05
2132,110294.414
2133,114197.23
2134,128884.9
2135,95550.81
2136,87601.34
2137,108310.64
2138,146586.58
2139,155256.77
2140,148802.95
2141,135762.78
2142,128043.59
2143,136742.16
2144,97044.68
2145,138746.88
2146,160525.25
2147,149099.55
2148,131246.38
2149,153947.27
2150,230618.25
2151,132662.11
2152,180215.69
2153,178243.25
2154,115777.59
2155,146695.84
2156,231026.88
2157,242783.75
2158,244724.48
2159,202469.11
2160,160528.98
2161,245843.11
2162,430609.84
2163,347878.1
2164,264101.66
2165,210069.9
2166,144830.52
2167,190797.61
2168,199659.62
2169,189056.64
2170,228234.88
2171,142155.39
2172,141282.5
2173,189447.38
2174,235978.55
2175,299896.66
2176,275161.12
2177,243644.97
2178,197399.94
2179,142728.78
2180,156357.25
2181,185109.78
2182,230726.89
2183,186989.14
2184,137101.1
2185,117262.1
2186,147180.4
2187,153693.36
2188,156600.78
2189,209670.7
2190,72750.31
2191,71088.95
2192,99920.125
2193,94251.65
2194,111276.22
2195,111507.05
2196,109211.484
2197,117370.44
2198,158081.2
2199,134788.89
2200,128816.98
2201,144152.52
2202,216145.11
2203,160808.45
2204,172052.94
2205,122963.32
2206,134226.58
2207,189701.0
2208,200166.72
2209,214999.55
2210,128511.96
2211,124148.5
2212,115787.5
2213,110392.62
2214,131628.55
2215,109190.484
2216,150575.89
2217,78981.86
2218,70516.15
2219,59179.91
2220,76634.58
2221,312073.84
2222,232743.8
2223,264480.84
2224,213491.69
2225,126588.766
2226,188290.31
2227,214730.33
2228,278002.8
2229,229743.86
2230,169928.42
2231,203562.97
2232,185033.83
2233,168465.5
2234,235454.53
2235,211937.06
2236,302229.25
2237,356157.22
2238,189333.9
2239,112913.85
2240,160217.55
2241,136626.14
2242,132452.06
2243,137536.55
2244,102238.16
2245,94130.37
2246,143753.22
2247,90630.92
2248,125235.484
2249,126656.34
2250,131397.84
2251,134122.12
2252,162840.39
2253,164484.53
2254,182908.62
2255,208047.81
2256,183113.6
2257,185645.72
2258,162149.5
2259,184318.27
2260,165399.33
2261,153983.4
2262,205673.39
2263,317622.06
2264,413410.1
2265,176177.5
2266,315352.7
2267,373987.16
2268,358099.3
2269,166665.16
2270,170403.73
2271,242573.05
2272,211947.62
2273,163677.0
2274,170575.67
2275,144886.88
2276,204147.78
2277,191327.4
2278,157112.25
2279,132952.5
2280,110385.664
2281,169912.0
2282,173606.7
2283,95659.2
2284,105204.34
2285,139908.05
2286,126896.68
2287,333658.38
2288,296729.88
2289,385150.84
2290,454318.53
2291,296688.2
2292,462527.66
2293,502264.6
2294,466521.25
2295,456248.56
2296,260713.56
2297,334146.16
2298,279022.5
2299,390079.53
2300,338819.84
2301,243507.03
2302,216802.11
2303,246168.69
2304,226255.33
2305,185800.72
2306,187177.61
2307,186216.25
2308,218899.55
2309,302414.75
2310,210771.55
2311,182948.69
2312,170750.78
2313,167960.03
2314,156818.45
2315,171383.11
2316,175215.16
2317,174347.08
2318,177647.81
2319,174983.52
2320,187866.66
2321,261614.75
2322,164103.25
2323,165452.69
2324,150947.64
2325,212914.08
2326,148216.16
2327,214184.64
2328,226332.23
2329,193821.9
2330,175194.95
2331,338666.94
2332,437257.62
2333,311096.44
2334,248342.53
2335,254943.67
2336,340116.84
2337,217780.61
2338,273255.12
2339,233035.83
2340,381785.47
2341,200641.19
2342,246705.16
2343,219123.52
2344,227370.1
2345,215052.7
2346,209807.48
2347,204658.77
2348,235938.33
2349,158860.84
2350,276711.84
2351,240916.75
2352,262998.1
2353,254191.69
2354,120580.99
2355,138045.02
2356,154573.5
2357,198194.33
2358,198190.61
2359,134860.64
2360,114491.73
2361,141452.11
2362,206317.52
2363,142269.4
2364,161175.11
2365,225355.06
2366,178205.33
2367,225076.6
2368,211390.45
2369,226066.05
2370,181196.27
2371,177532.19
2372,184224.48
2373,283118.66
2374,275386.5
2375,253894.6
2376,292542.47
2377,331015.4
2378,130535.836
2379,186363.86
2380,140640.9
2381,156400.4
2382,178881.69
2383,200735.62
2384,230135.55
2385,163680.31
2386,132400.89
2387,140247.58
2388,84953.42
2389,127690.31
2390,138227.78
2391,140545.62
2392,125409.98
2393,164529.48
2394,151911.25
2395,199650.16
2396,147862.2
2397,179087.61
2398,118967.18
2399,60076.34
2400,50047.17
2401,107748.13
2402,135297.56
2403,136022.02
2404,144881.6
2405,156591.78
2406,146826.47
2407,125034.36
2408,137621.31
2409,129459.96
2410,183371.97
2411,117464.56
2412,152537.6
2413,130562.34
2414,145898.44
2415,127048.695
2416,124686.15
2417,127029.8
2418,125576.734
2419,126476.82
2420,125776.09
2421,147564.81
2422,112274.37
2423,98597.71
2424,150484.62
2425,225980.64
2426,119696.6
2427,134379.23
2428,156468.12
2429,126032.664
2430,128675.09
2431,101422.3
2432,142922.19
2433,150747.73
2434,144133.5
2435,147149.03
2436,106601.52
2437,112746.11
2438,120459.555
2439,124831.7
2440,115466.18
2441,92541.56
2442,87844.21
2443,126625.37
2444,126898.34
2445,86628.17
2446,137327.84
2447,180905.94
2448,126282.18
2449,103151.25
2450,162991.98
2451,128651.445
2452,211140.55
2453,87173.04
2454,153524.53
2455,106311.83
2456,142275.61
2457,126580.5
2458,126819.8
2459,110756.17
2460,139990.48
2461,120303.72
2462,130195.555
2463,121293.54
2464,161067.8
2465,141848.64
2466,120723.0
2467,145428.7
2468,60221.41
2469,47410.047
2470,152891.94
2471,187878.95
2472,176275.81
2473,116659.74
2474,91119.8
2475,173277.97
2476,113584.33
2477,128834.43
2478,158619.84
2479,72413.3
2480,138502.08
2481,114714.07
2482,139638.38
2483,120219.65
2484,125437.94
2485,123955.93
2486,143991.84
2487,182853.86
2488,158715.23
2489,129135.8
2490,160428.56
2491,92688.914
2492,176246.42
2493,144539.23
2494,170599.39
2495,74947.1
2496,231163.1
2497,149936.08
2498,111862.46
2499,108116.3
2500,133180.4
2501,138647.11
2502,140914.7
2503,96795.03
2504,188926.98
2505,205781.95
2506,246013.55
2507,298600.8
2508,248314.95
2509,207268.61
2510,222619.53
2511,176424.31
2512,202274.89
2513,224488.67
2514,247026.6
2515,146306.9
2516,156334.0
2517,141421.67
2518,142879.89
2519,232290.67
2520,199928.66
2521,186082.67
2522,222297.94
2523,131415.9
2524,144659.47
2525,153039.47
2526,133017.34
2527,108180.22
2528,125989.875
2529,139517.58
2530,116791.02
2531,258459.16
2532,226796.48
2533,191242.27
2534,234461.47
2535,313182.53
2536,232167.06
2537,228806.3
2538,183401.9
2539,183018.58
2540,170492.2
2541,180270.52
2542,163210.61
2543,137396.44
2544,133339.62
2545,126443.82
2546,135663.22
2547,141635.52
2548,167651.0
2549,159808.7
2550,317039.56
2551,147965.08
2552,122978.82
2553,66928.44
2554,101974.18
2555,131623.62
2556,112111.49
2557,123675.62
2558,171113.67
2559,148821.27
2560,127298.09
2561,121810.305
2562,138583.25
2563,145263.5
2564,178813.27
2565,141531.89
2566,157333.98
2567,117578.875
2568,191775.52
2569,190376.52
2570,124910.87
2571,172317.61
2572,145246.75
2573,222862.8
2574,281725.53
2575,126837.35
2576,126510.13
2577,142930.83
2578,77702.24
2579,78318.305
2580,115651.74
2581,133419.95
2582,107951.914
2583,269724.9
2584,158816.42
2585,158707.5
2586,186720.34
2587,182778.56
2588,158628.84
2589,146153.58
2590,241724.06
2591,205246.83
2592,222334.28
2593,257137.81
2594,177971.19
2595,191893.53
2596,342088.6
2597,175265.02
2598,261783.72
2599,280808.56
2600,120462.766
2601,143327.31
2602,85364.95
2603,87731.04
2604,81802.97
2605,85999.4
2606,143772.33
2607,189102.77
2608,211555.53
2609,166445.22
2610,122788.63
2611,141383.22
2612,149952.14
2613,128522.99
2614,131837.83
2615,147428.33
2616,139725.06
2617,173597.53
2618,206532.97
2619,191320.55
2620,195436.02
2621,175924.12
2622,186284.19
2623,236649.67
2624,281168.72
2625,304647.2
2626,165583.81
2627,141645.27
2628,464115.47
2629,585588.94
2630,358475.3
2631,438268.88
2632,456125.25
2633,331118.38
2634,389945.88
2635,163528.3
2636,185613.34
2637,170484.27
2638,246147.69
2639,181955.39
2640,153312.95
2641,108877.23
2642,196172.11
2643,98063.836
2644,124495.47
2645,99561.516
2646,93311.69
2647,98347.47
2648,137576.33
2649,139058.86
2650,135900.23
2651,149281.16
2652,427049.0
2653,242413.17
2654,250226.2
2655,366591.62
2656,284334.0
2657,324700.1
2658,278989.28
2659,324243.22
2660,318088.12
2661,305170.06
2662,313083.97
2663,283485.12
2664,286344.9
2665,342111.62
2666,305135.38
2667,164784.61
2668,170230.45
2669,162038.0
2670,282308.75
2671,178081.5
2672,179999.16
2673,192813.97
2674,172991.17
2675,159536.78
2676,181374.83
2677,191271.88
2678,230932.33
2679,300097.56
2680,262069.5
2681,441066.6
2682,396595.8
2683,545655.0
2684,318544.06
2685,399833.7
2686,247470.47
2687,334863.44
2688,224483.14
2689,204240.38
2690,532074.2
2691,185465.61
2692,122271.38
2693,176548.69
2694,123004.05
2695,183585.02
2696,178974.25
2697,183276.72
2698,199678.5
2699,187511.39
2700,158250.69
2701,151790.39
2702,105613.85
2703,132245.61
2704,147973.81
2705,126707.69
2706,118706.31
2707,134133.48
2708,123832.48
2709,106654.2
2710,129133.96
2711,293163.47
2712,425963.84
2713,173676.69
2714,147057.31
2715,175090.3
2716,154860.03
2717,172648.84
2718,222349.22
2719,143465.0
2720,174661.02
2721,140468.83
2722,163102.42
2723,129492.03
2724,126734.81
2725,132442.3
2726,150646.73
2727,171488.02
2728,182273.36
2729,143196.72
2730,138257.25
2731,125571.305
2732,127360.914
2733,154201.67
2734,133148.12
2735,140295.58
2736,124013.06
2737,126070.766
2738,136153.83
2739,147904.17
2740,132812.86
2741,148632.38
2742,143146.02
2743,161311.73
2744,154746.48
2745,134486.81
2746,141425.86
2747,156266.34
2748,113382.74
2749,125226.91
2750,130557.45
2751,122505.66
2752,199829.27
2753,151020.66
2754,214687.7
2755,115560.664
2756,92148.22
2757,67186.06
2758,79481.625
2759,161066.8
2760,141399.77
2761,149024.33
2762,151305.97
2763,194404.33
2764,164882.58
2765,246876.86
2766,154624.75
2767,90914.555
2768,126440.516
2769,118200.234
2770,141548.83
2771,114560.445
2772,119824.57
2773,146444.47
2774,138818.03
2775,119934.79
2776,143286.39
2777,154562.34
2778,111518.945
2779,125275.38
2780,84940.09
2781,99480.79
2782,93643.9
2783,104511.414
2784,129527.09
2785,133428.06
2786,68446.05
2787,119253.84
2788,68175.35
2789,204938.8
2790,99961.56
2791,115653.08
2792,45363.36
2793,192745.47
2794,86182.49
2795,130970.875
2796,86226.51
2797,202971.97
2798,137578.27
2799,125930.81
2800,68717.63
2801,106553.75
2802,138291.33
2803,124566.01
2804,141172.38
2805,102456.79
2806,68406.68
2807,137420.28
2808,160636.84
2809,138479.22
2810,141646.06
2811,171553.3
2812,136361.17
2813,156304.8
2814,143064.2
2815,93586.91
2816,273828.16
2817,164085.05
2818,134349.81
2819,177135.05
2820,125273.72
2821,111999.96
2822,172763.61
2823,255729.52
2824,192872.61
2825,165135.42
2826,131288.3
2827,131366.17
2828,200363.3
2829,192463.75
2830,245785.0
2831,174082.77
2832,222693.39
2833,283160.22
2834,207693.5
2835,217645.67
2836,185599.11
2837,148240.17
2838,143312.31
2839,170713.11
2840,191807.61
2841,198334.69
2842,210130.28
2843,163330.81
2844,170266.86
2845,114070.65
2846,208152.28
2847,201246.98
2848,225076.28
2849,209764.17
2850,280534.44
2851,237226.84
2852,228502.67
2853,229459.95
2854,145988.47
2855,188350.12
2856,201198.0
2857,183831.33
2858,178911.64
2859,142539.89
2860,131399.38
2861,127927.55
2862,183466.08
2863,120534.69
2864,243569.77
2865,140687.42
2866,137893.17
2867,103230.3
2868,103203.734
2869,129560.42
2870,136318.75
2871,81012.37
2872,51506.375
2873,105553.73
2874,124087.15
2875,109983.89
2876,161888.14
2877,138152.56
2878,159429.34
2879,138518.81
2880,93535.61
2881,148680.6
2882,162469.45
2883,177360.48
2884,171091.31
2885,200591.86
2886,190401.14
2887,105346.46
2888,127809.22
2889,64520.61
2890,84129.28
2891,122591.64
2892,40709.77
2893,103800.58
2894,54418.18
2895,326037.75
2896,256813.95
2897,218641.94
2898,144668.88
2899,227252.5
2900,159836.28
2901,213326.25
2902,191276.66
2903,348674.44
2904,355342.84
2905,102627.62
2906,189115.25
2907,116559.36
2908,133024.11
2909,139748.92
2910,81501.97
2911,86850.83
2912,154561.62
2913,80169.39
2914,72398.625
2915,77159.555
2916,79332.06
2917,180602.9
2918,113591.55
2919,205196.89
