SalePrice,id
96042.98,1841
103129.41,1842
188773.55,1843
144829.52,1844
167679.81,1845
140487.81,1846
168274.39,1847
5295.3193,1848
80337.336,1849
110962.66,1850
150046.55,1851
158006.73,1852
120228.97,1853
146496.12,1854
143429.06,1855
222190.5,1856
178775.0,1857
133545.17,1858
76733.74,1859
168733.16,1860
76167.5,1861
314641.28,1862
315592.4,1863
315583.44,1864
249186.39,1865
261765.42,1866
248632.25,1867
278556.28,1868
215422.66,1869
214231.06,1870
235622.69,1871
192150.36,1872
241918.62,1873
153532.86,1874
206107.27,1875
226150.98,1876
211839.45,1877
197529.9,1878
125864.3,1879
142669.81,1880
266793.97,1881
241994.39,1882
191829.77,1883
206764.08,1884
224026.58,1885
254082.2,1886
203414.47,1887
231301.62,1888
195440.08,1889
156792.95,1890
138903.62,1891
93705.65,1892
130825.39,1893
84201.03,1894
136995.16,1895
152020.0,1896
149697.69,1897
139578.7,1898
154617.52,1899
128346.57,1900
174359.48,1901
129871.21,1902
145481.56,1903
106489.164,1904
148028.55,1905
153096.56,1906
213576.05,1907
149001.8,1908
186878.66,1909
166656.06,1910
242473.92,1911
267788.9,1912
201289.42,1913
65915.22,1914
233435.7,1915
45278.51,1916
233459.9,1917
160053.44,1918
210829.67,1919
191153.89,1920
278534.5,1921
233395.88,1922
253758.03,1923
223303.92,1924
193091.44,1925
281363.62,1926
134892.66,1927
194340.53,1928
120395.89,1929
115889.89,1930
176142.27,1931
156911.19,1932
172317.05,1933
203202.78,1934
201833.4,1935
190180.17,1936
210766.78,1937
183367.27,1938
205673.89,1939
157483.8,1940
200364.78,1941
186618.47,1942
178194.62,1943
280904.22,1944
258912.69,1945
162561.34,1946
235277.7,1947
174920.69,1948
205826.34,1949
194024.48,1950
253661.4,1951
216670.55,1952
181384.95,1953
207239.38,1954
147614.2,1955
294338.03,1956
181283.64,1957
257161.03,1958
143603.48,1959
117066.5,1960
101598.195,1961
95277.99,1962
125941.09,1963
138501.92,1964
159177.53,1965
153626.53,1966
240561.53,1967
293499.12,1968
269863.84,1969
312027.4,1970
293514.0,1971
283154.1,1972
241952.6,1973
277327.0,1974
290610.3,1975
244625.86,1976
274803.44,1977
285965.53,1978
243537.45,1979
188457.11,1980
267867.56,1981
205413.44,1982
187965.98,1983
177200.7,1984
221029.06,1985
233585.67,1986
184863.52,1987
194724.77,1988
209145.61,1989
219436.95,1990
219442.31,1991
213488.58,1992
192123.31,1993
237403.64,1994
201607.25,1995
223161.8,1996
264704.47,1997
282246.28,1998
251557.38,1999
270425.53,2000
221686.66,2001
238434.77,2002
254157.84,2003
253638.8,2004
207871.64,2005
201751.45,2006
238715.4,2007
193430.69,2008
168419.77,2009
189823.05,2010
122124.0,2011
165941.56,2012
180590.4,2013
195537.66,2014
204819.66,2015
201867.61,2016
191548.34,2017
117130.734,2018
183024.55,2019
124280.586,2020
107172.95,2021
213078.64,2022
139910.08,2023
254345.89,2024
271083.12,2025
164390.2,2026
174598.69,2027
159550.8,2028
182678.17,2029
236133.83,2030
213522.33,2031
225204.97,2032
231168.38,2033
179495.3,2034
216081.45,2035
198979.52,2036
200746.36,2037
178473.2,2038
156661.36,2039
247484.66,2040
247235.86,2041
218897.3,2042
164346.28,2043
191559.06,2044
187181.52,2045
128638.23,2046
164271.8,2047
151632.94,2048
144235.1,2049
165860.69,2050
33017.125,2051
125393.4,2052
165199.98,2053
79732.664,2054
168952.61,2055
152461.4,2056
125064.57,2057
241119.78,2058
154620.0,2059
158518.06,2060
214857.88,2061
135728.36,2062
94711.84,2063
152360.52,2064
113615.35,2065
200789.94,2066
152820.52,2067
131251.75,2068
60263.27,2069
105544.34,2070
128960.836,2071
201867.25,2072
189120.55,2073
256493.61,2074
159596.14,2075
139897.69,2076
140951.33,2077
105577.23,2078
148435.86,2079
108323.2,2080
115719.87,2081
94151.17,2082
156231.83,2083
100591.82,2084
115475.62,2085
130709.63,2086
155695.4,2087
124089.29,2088
74833.27,2089
133549.83,2090
65797.67,2091
160128.2,2092
118062.11,2093
110125.414,2094
125738.92,2095
70999.73,2096
113579.37,2097
190352.16,2098
48117.99,2099
108433.19,2100
112965.66,2101
122750.85,2102
92376.51,2103
97364.42,2104
138020.78,2105
90562.04,2106
226238.77,2107
112429.72,2108
125399.8,2109
148328.38,2110
130081.81,2111
150712.44,2112
133471.97,2113
149338.44,2114
181440.2,2115
154128.89,2116
178449.08,2117
58032.86,2118
94651.5,2119
132858.44,2120
64939.1,2121
116231.05,2122
65718.72,2123
164351.48,2124
173397.62,2125
191530.02,2126
176991.84,2127
118138.695,2128
89780.32,2129
141400.06,2130
180238.94,2131
130539.25,2132
145503.77,2133
139043.28,2134
116875.04,2135
-1516.8079,2136
125720.47,2137
142990.56,2138
180174.03,2139
163356.19,2140
169108.78,2141
120606.14,2142
88965.31,2143
137169.66,2144
155278.52,2145
159164.03,2146
215250.89,2147
163571.8,2148
178861.19,2149
224790.42,2150
95039.21,2151
187784.02,2152
113867.11,2153
92072.086,2154
162530.94,2155
237607.42,2156
258995.58,2157
227552.62,2158
200918.84,2159
190749.55,2160
242259.56,2161
302415.1,2162
290394.12,2163
242101.95,2164
157978.83,2165
178704.36,2166
244476.31,2167
206002.38,2168
185665.66,2169
244935.25,2170
146227.88,2171
187359.38,2172
98083.07,2173
229918.95,2174
263125.72,2175
269638.84,2176
239579.92,2177
211015.94,2178
133873.94,2179
182813.33,2180
182846.77,2181
214954.03,2182
187212.8,2183
117713.61,2184
130276.91,2185
177934.92,2186
185876.61,2187
182626.08,2188
248921.16,2189
-2970.381,2190
-1319.7848,2191
85907.016,2192
96832.04,2193
93545.23,2194
128548.695,2195
103941.67,2196
137535.7,2197
130458.84,2198
130931.484,2199
102822.9,2200
151077.62,2201
169830.33,2202
161038.34,2203
192594.08,2204
88918.42,2205
113378.53,2206
178719.44,2207
251935.81,2208
226673.28,2209
157458.17,2210
113430.62,2211
132860.88,2212
81172.445,2213
152210.53,2214
115903.664,2215
152772.11,2216
70891.72,2217
83863.164,2218
100492.266,2219
92431.34,2220
236562.45,2221
224013.6,2222
224799.69,2223
243232.28,2224
114338.86,2225
260637.6,2226
214412.53,2227
217198.3,2228
232630.34,2229
160604.36,2230
206708.48,2231
184358.25,2232
205928.36,2233
225655.58,2234
222842.81,2235
247027.36,2236
297683.03,2237
159951.64,2238
99235.984,2239
181241.73,2240
164669.55,2241
158881.92,2242
174907.11,2243
142590.33,2244
126102.58,2245
139842.81,2246
141647.12,2247
130470.09,2248
128212.06,2249
138464.2,2250
90561.88,2251
205730.89,2252
166834.81,2253
193621.44,2254
228335.48,2255
173234.83,2256
262650.16,2257
162401.39,2258
216780.86,2259
159640.94,2260
159616.94,2261
175949.4,2262
281804.97,2263
295068.3,2264
209172.6,2265
224042.34,2266
270687.7,2267
250480.4,2268
158114.12,2269
213236.38,2270
227656.02,2271
214718.8,2272
188322.45,2273
224647.94,2274
178645.08,2275
183562.98,2276
218378.03,2277
183559.36,2278
103763.22,2279
117980.445,2280
204902.69,2281
211702.06,2282
116725.836,2283
132548.06,2284
147269.42,2285
137037.58,2286
263029.16,2287
241689.72,2288
294643.94,2289
310529.97,2290
256576.47,2291
284067.3,2292
319702.6,2293
289774.6,2294
312989.12,2295
263143.38,2296
279086.1,2297
263716.3,2298
299163.6,2299
282474.38,2300
249302.14,2301
239574.69,2302
203326.97,2303
224985.83,2304
212652.7,2305
212022.11,2306
214070.7,2307
217059.7,2308
227689.52,2309
192219.08,2310
213850.84,2311
182814.58,2312
203765.17,2313
162595.44,2314
196954.4,2315
215117.31,2316
207774.02,2317
189874.03,2318
176396.75,2319
176923.67,2320
232922.69,2321
188211.72,2322
160357.61,2323
181245.7,2324
224989.25,2325
182937.28,2326
217795.02,2327
232542.16,2328
213081.08,2329
227565.75,2330
317336.75,2331
291339.7,2332
283292.75,2333
254735.44,2334
217671.52,2335
287957.1,2336
205902.69,2337
265323.38,2338
207843.8,2339
271886.16,2340
249392.05,2341
206047.16,2342
233979.86,2343
225423.39,2344
225764.95,2345
192894.34,2346
195558.9,2347
206752.23,2348
181164.58,2349
257657.81,2350
218615.5,2351
232156.14,2352
274720.44,2353
129878.22,2354
131772.14,2355
167493.34,2356
186953.9,2357
196613.5,2358
177542.62,2359
95495.85,2360
189144.03,2361
221318.38,2362
153605.4,2363
207369.53,2364
217218.56,2365
163541.03,2366
189266.73,2367
222748.22,2368
203145.73,2369
205130.92,2370
185782.03,2371
208202.27,2372
234012.9,2373
269377.47,2374
115677.59,2375
270177.22,2376
246903.2,2377
153308.86,2378
242100.72,2379
154273.61,2380
167001.12,2381
179271.61,2382
211436.17,2383
243865.56,2384
197193.89,2385
113036.66,2386
146875.98,2387
52546.062,2388
121412.22,2389
145023.95,2390
181942.66,2391
106925.19,2392
175115.22,2393
157446.25,2394
225094.64,2395
109007.32,2396
215744.75,2397
131973.94,2398
46133.25,2399
68156.805,2400
107644.01,2401
102505.44,2402
150121.14,2403
179080.05,2404
155493.66,2405
133506.06,2406
129139.3,2407
159009.31,2408
136036.7,2409
216136.98,2410
106055.86,2411
180849.16,2412
132897.45,2413
165611.39,2414
119781.96,2415
116983.79,2416
58430.645,2417
106875.46,2418
141179.61,2419
165005.45,2420
155931.89,2421
120092.125,2422
130685.055,2423
181867.86,2424
233520.28,2425
171592.19,2426
137606.55,2427
186688.28,2428
108620.17,2429
132137.25,2430
146641.03,2431
146552.69,2432
125017.44,2433
150140.3,2434
182960.14,2435
72545.75,2436
80879.96,2437
135462.11,2438
125723.445,2439
123637.33,2440
132824.45,2441
127551.53,2442
149362.47,2443
171521.25,2444
60949.56,2445
164133.39,2446
198297.48,2447
132119.95,2448
123321.13,2449
187712.28,2450
176449.38,2451
198601.42,2452
66227.15,2453
129268.48,2454
116466.664,2455
129531.69,2456
123851.54,2457
141073.77,2458
88062.04,2459
164077.16,2460
119411.6,2461
158257.02,2462
120827.914,2463
208329.84,2464
118734.04,2465
134487.3,2466
172898.47,2467
89076.12,2468
83759.9,2469
217383.84,2470
193213.19,2471
181865.44,2472
147690.08,2473
106920.56,2474
249646.02,2475
131004.2,2476
133750.56,2477
191073.05,2478
127924.125,2479
150433.69,2480
67533.94,2481
146309.64,2482
82225.13,2483
105738.02,2484
109438.23,2485
148131.5,2486
253531.42,2487
165816.69,2488
161753.62,2489
139769.05,2490
85236.63,2491
126463.164,2492
184818.19,2493
183959.69,2494
90600.03,2495
244647.06,2496
154746.02,2497
106965.61,2498
87353.81,2499
96532.414,2500
139858.53,2501
177934.4,2502
123201.336,2503
124819.97,2504
231379.3,2505
250351.25,2506
257526.48,2507
249434.95,2508
220144.31,2509
218111.47,2510
174168.73,2511
209459.6,2512
188544.2,2513
156345.77,2514
163945.19,2515
189410.72,2516
164811.97,2517
168555.89,2518
229981.34,2519
213556.94,2520
182824.86,2521
235259.67,2522
135649.02,2523
174904.9,2524
185063.33,2525
164631.28,2526
76400.8,2527
117835.49,2528
167465.19,2529
177477.58,2530
242527.2,2531
234454.11,2532
210044.61,2533
187806.97,2534
275292.94,2535
258390.55,2536
202680.16,2537
178371.48,2538
187895.73,2539
196566.3,2540
199932.94,2541
179291.33,2542
172520.25,2543
89862.05,2544
134830.38,2545
141197.27,2546
176655.73,2547
121477.04,2548
188004.12,2549
494643.75,2550
140080.5,2551
102198.12,2552
-11897.618,2553
58006.72,2554
114100.805,2555
106175.41,2556
149189.0,2557
140110.6,2558
124849.58,2559
139969.52,2560
135312.1,2561
121848.21,2562
141817.73,2563
191970.69,2564
87951.43,2565
186992.17,2566
126146.17,2567
139902.28,2568
198244.58,2569
156155.34,2570
213610.39,2571
140285.33,2572
224201.45,2573
193161.12,2574
133153.78,2575
124441.836,2576
126397.22,2577
80618.57,2578
38150.336,2579
75147.39,2580
200781.47,2581
138772.81,2582
222293.31,2583
169158.05,2584
238435.08,2585
208355.12,2586
224852.8,2587
155366.39,2588
176512.03,2589
244157.1,2590
214853.6,2591
195379.84,2592
212084.45,2593
182030.66,2594
175785.48,2595
265470.94,2596
204094.86,2597
266677.06,2598
242094.86,2599
178753.9,2600
69274.14,2601
109381.805,2602
120150.48,2603
101432.78,2604
101929.02,2605
180872.88,2606
270853.6,2607
281584.1,2608
174152.6,2609
95446.77,2610
158059.34,2611
184047.27,2612
139699.94,2613
136928.17,2614
130877.336,2615
128804.984,2616
235073.67,2617
218406.81,2618
200815.53,2619
228129.06,2620
192768.3,2621
220125.42,2622
228992.62,2623
260347.28,2624
246429.47,2625
179939.28,2626
165942.83,2627
281292.8,2628
308363.72,2629
261370.6,2630
288951.66,2631
283650.84,2632
230742.39,2633
294856.72,2634
182440.08,2635
224669.77,2636
190507.86,2637
247021.25,2638
208022.33,2639
180472.84,2640
86441.64,2641
213161.27,2642
134950.23,2643
174190.95,2644
116180.445,2645
96898.06,2646
132552.02,2647
144591.14,2648
139022.61,2649
110403.56,2650
187349.5,2651
283153.16,2652
227202.31,2653
231164.38,2654
269510.3,2655
252478.73,2656
258673.08,2657
248559.62,2658
261964.44,2659
278464.4,2660
266373.3,2661
257881.36,2662
258281.8,2663
220126.11,2664
256957.61,2665
230655.5,2666
182272.75,2667
173493.33,2668
181488.1,2669
256072.64,2670
180176.08,2671
200443.97,2672
215524.5,2673
211146.98,2674
161327.86,2675
206379.95,2676
206448.23,2677
261246.62,2678
254124.89,2679
255238.77,2680
294303.47,2681
269065.6,2682
223153.11,2683
266575.16,2684
223483.66,2685
234162.61,2686
258660.81,2687
192234.42,2688
178481.53,2689
303023.88,2690
188588.61,2691
120291.12,2692
200588.95,2693
118380.21,2694
191471.08,2695
180958.75,2696
215445.84,2697
202356.44,2698
189266.47,2699
165609.53,2700
165059.14,2701
135994.47,2702
83521.3,2703
177807.48,2704
118610.414,2705
111535.43,2706
145438.2,2707
132707.9,2708
85079.05,2709
138518.42,2710
285687.94,2711
306869.28,2712
187807.77,2713
170537.39,2714
170187.02,2715
153031.56,2716
199327.3,2717
222781.53,2718
180169.19,2719
138450.2,2720
148882.08,2721
127643.29,2722
187789.23,2723
129573.82,2724
136696.6,2725
133929.98,2726
197033.25,2727
142316.9,2728
159166.08,2729
139069.52,2730
133020.1,2731
126138.67,2732
184041.73,2733
131600.58,2734
121457.07,2735
172219.78,2736
96994.62,2737
128773.55,2738
194736.77,2739
128810.99,2740
162031.05,2741
176251.48,2742
131341.9,2743
165291.23,2744
148590.98,2745
142955.47,2746
132407.08,2747
125363.75,2748
97280.57,2749
82237.836,2750
110988.07,2751
222210.62,2752
172836.78,2753
302671.2,2754
146368.62,2755
116114.18,2756
87993.67,2757
78932.89,2758
147563.19,2759
175934.42,2760
161347.75,2761
161279.0,2762
245227.38,2763
102035.13,2764
283019.06,2765
145564.38,2766
33659.477,2767
73604.05,2768
109553.68,2769
143320.9,2770
107698.93,2771
106722.83,2772
193183.9,2773
126245.91,2774
156086.05,2775
156389.78,2776
153056.9,2777
108966.086,2778
102702.53,2779
86667.55,2780
91518.266,2781
81643.914,2782
59467.9,2783
146520.23,2784
144800.8,2785
58031.27,2786
123901.27,2787
86205.33,2788
214775.66,2789
20046.16,2790
162906.6,2791
66367.1,2792
145140.22,2793
110652.84,2794
108006.9,2795
85496.16,2796
218155.05,2797
115675.32,2798
130175.55,2799
50134.68,2800
96653.93,2801
128117.41,2802
149470.98,2803
100175.19,2804
73954.79,2805
71895.53,2806
129485.195,2807
186126.34,2808
120948.53,2809
135443.3,2810
141170.17,2811
169064.33,2812
170020.05,2813
166016.62,2814
94606.24,2815
173540.86,2816
113896.92,2817
127670.39,2818
133247.97,2819
185728.86,2820
144738.23,2821
190585.78,2822
342994.06,2823
166104.05,2824
131195.17,2825
135405.05,2826
147414.94,2827
223064.88,2828
105152.96,2829
232424.78,2830
174525.1,2831
244636.77,2832
240899.27,2833
203283.69,2834
215781.12,2835
195027.03,2836
199471.6,2837
169118.17,2838
222049.7,2839
207448.5,2840
194852.88,2841
236574.83,2842
160820.36,2843
172601.75,2844
120767.234,2845
208756.45,2846
227648.66,2847
203157.36,2848
205386.08,2849
256631.16,2850
225380.14,2851
236479.03,2852
249619.58,2853
133241.16,2854
193945.28,2855
197031.19,2856
188681.94,2857
202628.98,2858
164114.0,2859
175974.55,2860
129831.77,2861
216449.84,2862
79422.93,2863
235937.4,2864
147309.6,2865
172922.9,2866
93727.41,2867
107607.33,2868
132606.1,2869
184533.14,2870
86307.57,2871
31700.514,2872
140410.77,2873
138820.25,2874
123790.26,2875
205594.0,2876
104789.9,2877
138985.39,2878
169180.61,2879
111055.88,2880
110665.47,2881
133813.77,2882
176081.45,2883
200175.47,2884
166205.66,2885
210851.77,2886
111518.555,2887
128307.69,2888
30714.244,2889
80544.0,2890
141057.1,2891
30840.193,2892
40183.234,2893
29950.363,2894
229267.12,2895
227732.94,2896
221220.84,2897
136357.22,2898
190368.77,2899
168386.3,2900
180303.61,2901
194944.89,2902
281297.4,2903
265031.62,2904
70771.61,2905
160734.66,2906
147024.69,2907
147509.52,2908
161677.94,2909
66393.375,2910
107222.26,2911
136539.61,2912
123311.11,2913
91607.93,2914
99979.375,2915
111598.07,2916
233104.1,2917
106947.27,2918
239332.75,2919
